step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,CASH_IN,159547.9,C1182451192,2729369.62,2888917.51,C1621383518,1129911.27,1190896.64,0,0
7,CASH_IN,176319.85,C933605506,2888917.51,3065237.36,C549221039,278139.82,301353.67,0,0
7,CASH_IN,136298.94,C1300192918,3065237.36,3201536.3,C2104165942,398005.78,331061.49,0,0
7,CASH_IN,640315.54,C462712446,3201536.3,3841851.84,C1121453612,1497030.79,1975007.49,0,0
7,CASH_IN,87463.71,C189873649,3841851.84,3929315.56,C762570948,228141.3,3572459.17,0,0
7,CASH_IN,45900.35,C292203961,3929315.56,3975215.9,C1608433267,46726.33,299229.68,0,0
7,PAYMENT,1902.16,C651614956,50829,48926.84,M512341974,0,0,0,0
7,PAYMENT,1747.08,C473284419,49982,48234.92,M1492573721,0,0,0,0
7,PAYMENT,3854.91,C1223130705,7479.58,3624.66,M461592476,0,0,0,0
7,CASH_IN,182332.29,C721234952,3624.66,185956.95,C1343642221,331038,0,0,0
7,CASH_IN,374945.17,C1150630232,185956.95,560902.12,C1842297286,916846.1,0,0,0
7,CASH_IN,251335.79,C930337389,560902.12,812237.91,C1549086472,667756.98,801366.03,0,0
7,CASH_IN,89677.4,C919424168,812237.91,901915.31,C1103621993,848265.55,129998.25,0,0
7,CASH_IN,404746.04,C1972615957,901915.31,1306661.35,C1174600239,896183.53,729214.48,0,0
7,CASH_IN,70975.11,C404816646,1306661.35,1377636.46,C976133979,637765.96,418305.49,0,0
7,CASH_IN,219813.3,C837311189,1377636.46,1597449.76,C1467301185,827255,190006.37,0,0
7,CASH_IN,118609.71,C1830615116,1597449.76,1716059.46,C998255530,533715.19,331925.12,0,0
7,CASH_IN,205312.77,C88059369,1716059.46,1921372.23,C1862972704,243419.87,0,0,0
7,CASH_IN,396839.08,C353806203,1921372.23,2318211.32,C1336996537,841435.22,0,0,0
7,CASH_IN,357849.56,C1717266942,2318211.32,2676060.88,C1894575391,1564409.2,3443379.49,0,0
7,CASH_IN,152423.29,C1812931553,2676060.88,2828484.17,C1343134043,273056.12,99085.03,0,0
7,CASH_IN,217405.5,C346524524,2828484.17,3045889.66,C1034382650,395755.06,281410.24,0,0
7,CASH_IN,580.71,C875224060,3045889.66,3046470.38,C1240730624,36078.93,47026.96,0,0
7,CASH_IN,123015.81,C159596574,3046470.38,3169486.19,C1541743053,240021.8,0,0,0
7,CASH_IN,16156.03,C470186724,3169486.19,3185642.22,C1487669283,1863599.13,2349962.91,0,0
7,CASH_IN,504552.8,C886210275,3185642.22,3690195.02,C861720625,1128123.96,1752674.41,0,0
7,CASH_IN,246314.9,C1455793854,3690195.02,3936509.92,C1130075212,416581,428409.32,0,0
7,CASH_IN,14937.65,C1163239368,3936509.92,3951447.57,C141458554,226919.69,276972.3,0,0
7,CASH_IN,40149.28,C1781210332,3951447.57,3991596.85,C1257704323,153303.8,0,0,0
7,CASH_IN,29142.46,C1294549532,3991596.85,4020739.31,C36856762,480670.65,998622.3,0,0
7,CASH_IN,49096.86,C916651345,4020739.31,4069836.17,C1554565380,4478432.53,6064917.71,0,0
7,CASH_IN,157266.96,C1608556434,4069836.17,4227103.14,C410033330,235754.84,78487.87,0,0
7,CASH_IN,6075.56,C1839179086,4227103.14,4233178.7,C1339678445,62802,101970.76,0,0
7,CASH_IN,20264.75,C1780556611,4233178.7,4253443.45,C1298242208,31631,13982.92,0,0
7,CASH_IN,72161.07,C1271403299,4253443.45,4325604.52,C653593128,95886.98,2388.99,0,0
7,CASH_IN,103169.47,C277813703,4325604.52,4428773.99,C1085479446,1109051.96,1423850.27,0,0
7,CASH_IN,286694.79,C2779981,4428773.99,4715468.77,C39713115,419283.25,0,0,0
7,CASH_IN,201810.75,C1668447024,4715468.77,4917279.52,C1636786811,9472709.27,1.45E+07,0,0
7,CASH_IN,56373.73,C1755856246,4917279.52,4973653.25,C2086207545,428225.23,202129.37,0,0
7,CASH_IN,26575.41,C86149,4973653.25,5000228.66,C723551604,30637,0,0,0
7,CASH_IN,159631.16,C1403139019,5000228.66,5159859.82,C1538961175,598066.98,0,0,0
7,CASH_IN,39943.21,C595159412,5159859.82,5199803.03,C1297804967,122598.12,321898.58,0,0
7,CASH_IN,69239.43,C169059296,5199803.03,5269042.46,C2110623348,250494,166309.88,0,0
7,CASH_IN,363379.76,C1859423,5269042.46,5632422.22,C1315234892,709180,160033.48,0,0
7,CASH_IN,150766.45,C1113725180,5632422.22,5783188.67,C1080993648,152180,276816.84,0,0
7,CASH_IN,103945.62,C716765965,5783188.67,5887134.29,C603904068,147298,25236.97,0,0
7,CASH_IN,171191.42,C1025724697,5887134.29,6058325.71,C1354725727,3896631.78,4529886.44,0,0
7,CASH_IN,4778.88,C1604781893,6058325.71,6063104.6,C1520941958,181447.09,31936.26,0,0
7,CASH_IN,35693.02,C231752117,6063104.6,6098797.62,C1502287290,116675,0,0,0
7,CASH_IN,196354.91,C1616753553,6098797.62,6295152.52,C1842297286,541900.93,0,0,0
7,CASH_IN,179682.53,C1196530970,6295152.52,6474835.05,C1976089236,194349,0,0,0
7,CASH_IN,66820.1,C539699098,6474835.05,6541655.15,C1185567380,179133.14,36565.34,0,0
7,CASH_IN,12570.55,C796460995,6541655.15,6554225.7,C101571284,704583.24,191289.18,0,0
7,CASH_IN,133258.01,C582350982,6554225.7,6687483.71,C2122200303,739230.78,1003439.91,0,0
7,CASH_IN,131850.87,C1774651527,6687483.71,6819334.58,C1326243087,256487.78,39790.43,0,0
7,CASH_IN,74036.42,C271185362,6819334.58,6893371,C505973878,1091446.54,1461299.3,0,0
7,CASH_IN,102085.33,C2005511947,6893371,6995456.33,C311662903,140175.06,0,0,0
7,CASH_IN,51254.76,C2054490292,6995456.33,7046711.09,C557030255,104184,0,0,0
7,CASH_IN,160102.19,C724022349,7046711.09,7206813.28,C1917105166,550700.99,0,0,0
7,PAYMENT,9161.29,C1962886046,14922,5760.71,M1320442877,0,0,0,0
7,PAYMENT,3450.57,C475449911,15294,11843.43,M172326956,0,0,0,0
7,PAYMENT,8163.21,C78172489,89639,81475.79,M1747913106,0,0,0,0
7,PAYMENT,5751.97,C1107452370,6084,332.03,M1684069726,0,0,0,0
7,PAYMENT,3375.46,C637565442,508,0,M921933001,0,0,0,0
7,PAYMENT,2497.35,C1731096372,10155,7657.65,M88528034,0,0,0,0
7,PAYMENT,5377.19,C540241506,194123,188745.81,M181203825,0,0,0,0
7,PAYMENT,11094.75,C504326867,1217,0,M769613428,0,0,0,0
7,PAYMENT,15983.57,C379876819,12579,0,M2073971469,0,0,0,0
7,PAYMENT,80.99,C505610079,21903,21822.01,M1230581265,0,0,0,0
7,PAYMENT,5918.43,C2095497220,41332,35413.57,M1965636278,0,0,0,0
7,PAYMENT,2684.2,C2096692043,20579,17894.8,M2085710691,0,0,0,0
7,PAYMENT,11894.84,C914186765,17894.8,5999.95,M171770622,0,0,0,0
7,PAYMENT,3389.38,C824476241,70475,67085.62,M1188691301,0,0,0,0
7,PAYMENT,5555.67,C468288185,12529,6973.33,M2032224712,0,0,0,0
7,PAYMENT,4225.47,C1812101815,232,0,M1698271367,0,0,0,0
7,PAYMENT,871.51,C840051411,43633,42761.49,M1091459664,0,0,0,0
7,PAYMENT,1837,C1051088644,42761.49,40924.5,M397563391,0,0,0,0
7,PAYMENT,2820.05,C886415720,858542.07,855722.02,M129671544,0,0,0,0
7,TRANSFER,88610.01,C187226364,855722.02,767112.01,C991363637,1.26E+07,1.20E+07,0,0
7,PAYMENT,17670.21,C246442443,60190,42519.79,M402081684,0,0,0,0
7,PAYMENT,1437.1,C1158976883,23865.14,22428.04,M146164245,0,0,0,0
7,PAYMENT,23471.49,C88442105,22428.04,0,M673425442,0,0,0,0
7,PAYMENT,7983.6,C1232932696,36186,28202.4,M1931543168,0,0,0,0
7,PAYMENT,2740.13,C1516909137,28202.4,25462.27,M1874719622,0,0,0,0
7,CASH_OUT,227883.23,C1310406374,10391,0,C1369695156,442959.33,5966884.67,0,0
7,PAYMENT,4096.71,C903157927,34479,30382.29,M1051090166,0,0,0,0
7,TRANSFER,709574.97,C1040689511,773,0,C1321139761,11231,1521202.97,0,0
7,PAYMENT,147.79,C700187719,22456,22308.21,M875639287,0,0,0,0
7,PAYMENT,1500.11,C956074603,52076,50575.89,M1001607298,0,0,0,0
7,PAYMENT,22.46,C1927607695,30931,30908.54,M1332206765,0,0,0,0
7,PAYMENT,2138.22,C320125176,18836,16697.78,M847433048,0,0,0,0
7,PAYMENT,1015.2,C1730092554,509284,508268.8,M376186096,0,0,0,0
7,PAYMENT,109.94,C537501117,42688,42578.06,M71662825,0,0,0,0
7,PAYMENT,5703.31,C456510757,250951,245247.69,M1820926231,0,0,0,0
7,PAYMENT,1379.49,C109902,15242.78,13863.29,M789326739,0,0,0,0
7,PAYMENT,5966.11,C451254194,13863.29,7897.19,M1069653088,0,0,0,0
7,PAYMENT,8479.71,C841428235,126780,118300.29,M2084165743,0,0,0,0
7,PAYMENT,407.73,C1255643229,20166,19758.27,M2043031547,0,0,0,0
7,PAYMENT,6609.44,C1912740541,256316,249706.56,M1087004210,0,0,0,0
7,CASH_IN,54288.2,C908665606,31516,85804.2,C1315729466,2011613.35,803908.4,0,0
7,PAYMENT,3321.19,C2128112591,72500,69178.81,M485310811,0,0,0,0
7,CASH_OUT,100893.48,C239380282,71430,0,C1978557426,443292.64,1581167.12,0,0
7,CASH_IN,194583.33,C1896514791,8585,203168.33,C2014517831,49807,242280.42,0,0
7,PAYMENT,5981.52,C1278287642,203168.33,197186.81,M975206494,0,0,0,0
7,PAYMENT,11731.54,C292975959,11784,52.46,M880731682,0,0,0,0
7,TRANSFER,489221.61,C1895032440,52.46,0,C1174600239,491437.49,729214.48,0,0
7,PAYMENT,6010.85,C1227391664,21807,15796.15,M1800837647,0,0,0,0
7,PAYMENT,10556.43,C685391537,122607,112050.57,M1207295476,0,0,0,0
7,CASH_IN,5079.26,C1254488760,14250,19329.26,C42165108,50783,0,0,0
7,PAYMENT,9150.39,C354191117,19329.26,10178.87,M1825180841,0,0,0,0
7,PAYMENT,893.48,C96036537,3038,2144.52,M1615613068,0,0,0,0
7,PAYMENT,6635.13,C286890855,1143,0,M764043945,0,0,0,0
7,PAYMENT,2616.41,C1674073359,41057,38440.59,M1633836502,0,0,0,0
7,PAYMENT,4067.51,C1023221822,23550,19482.49,M1117553186,0,0,0,0
7,PAYMENT,14195.81,C1675478867,85854.76,71658.94,M279095827,0,0,0,0
7,PAYMENT,8588.83,C1158386921,71658.94,63070.11,M1663079416,0,0,0,0
7,PAYMENT,5800.9,C1850353552,2023429.47,2017628.57,M1799223928,0,0,0,0
7,CASH_OUT,181738.3,C1913161514,2017628.57,1835890.27,C483370168,345136.05,0,0,0
7,CASH_OUT,328382.12,C365983168,1835890.27,1507508.16,C1825389809,705738.36,1077837.29,0,0
7,CASH_OUT,225586.11,C706328141,1507508.16,1281922.04,C423580937,1579360.2,1.27E+07,0,0
7,CASH_OUT,248495.72,C779315020,1281922.04,1033426.33,C8733802,255206.17,303705.52,0,0
7,CASH_OUT,326315.22,C418681983,1033426.33,707111.1,C505973878,1017410.12,1461299.3,0,0
7,CASH_OUT,454200.46,C245144788,707111.1,252910.65,C641009714,568716.25,0,0,0
7,CASH_OUT,190799.5,C1775298708,252910.65,62111.14,C392292416,4031770.65,6564973.2,0,0
7,CASH_OUT,264780.41,C1554824165,62111.14,0,C968448640,555373.44,3438487.71,0,0
7,CASH_OUT,52689.81,C1615305571,0,0,C35263828,132320.03,0,0,0
7,CASH_OUT,29193.22,C181916035,0,0,C776404949,57904,50199.24,0,0
7,CASH_OUT,172998.37,C1680677893,0,0,C1982828534,1122816.74,1912526.2,0,0
7,CASH_OUT,238899.06,C1575477494,0,0,C158876320,1160359.71,2984846.84,0,0
7,CASH_OUT,28901.37,C19395754,0,0,C23678140,124625,0,0,0
7,CASH_OUT,93436.22,C893937348,0,0,C1887692104,254858.99,0,0,0
7,CASH_OUT,95404.44,C956930396,0,0,C183354406,4861702.48,4267082.25,0,0
7,CASH_OUT,125966.96,C1535852251,0,0,C1628737580,513463.1,875254.1,0,0
7,CASH_OUT,57850.69,C1698104228,0,0,C122086708,344137.53,0,0,0
7,CASH_OUT,63322.59,C322905984,0,0,C998255530,415105.48,331925.12,0,0
7,CASH_OUT,73088.73,C1711902658,0,0,C533866202,121637.16,0,0,0
7,CASH_OUT,85746.19,C1693849662,0,0,C571514738,203191,0,0,0
7,CASH_OUT,24501.27,C964758823,0,0,C1898859288,36741.44,896323.73,0,0
7,PAYMENT,4791,C1407729328,5389,598,M2041957520,0,0,0,0
7,PAYMENT,7839.06,C769002608,0,0,M479184088,0,0,0,0
7,PAYMENT,7202.95,C234906695,0,0,M1502013531,0,0,0,0
7,PAYMENT,5066.5,C1143917207,6023,956.5,M652574670,0,0,0,0
7,PAYMENT,5345.02,C726275337,72567,67221.98,M1163977739,0,0,0,0
7,CASH_OUT,299917.08,C2007561282,3387,0,C1207946845,108177.11,1079004.45,0,0
7,CASH_OUT,83839.61,C2050944630,137,0,C596299019,11490.57,644344.55,0,0
7,CASH_OUT,226467.65,C27741797,0,0,C657255537,987038.48,2036309.01,0,0
7,TRANSFER,576852.15,C1126540006,164289,0,C668345982,0,879599.54,0,0
7,PAYMENT,3531.26,C1931428900,101046,97514.74,M2120178031,0,0,0,0
7,CASH_IN,169267.5,C1160832167,8208.1,177475.59,C411880300,438,0,0,0
7,CASH_OUT,342723.28,C728521845,177475.59,0,C665576141,7107261.39,1.48E+07,0,0
7,CASH_OUT,125178.51,C584782680,0,0,C1634190383,195766.6,323327.96,0,0
7,CASH_OUT,531211.6,C650879565,0,0,C1327907419,606403.39,1204577.24,0,0
7,CASH_OUT,186388.22,C1687977967,0,0,C1369695156,670842.55,5966884.67,0,0
7,PAYMENT,1038.89,C769267965,36853,35814.11,M1466011597,0,0,0,0
7,PAYMENT,13399.61,C742622886,21911,8511.39,M724035526,0,0,0,0
7,CASH_OUT,87364.19,C1455886255,8511.39,0,C1888439681,766026.72,3476255.29,0,0
7,PAYMENT,5594.95,C218361181,320945.11,315350.16,M1027943661,0,0,0,0
7,TRANSFER,173483.88,C692643156,315350.16,141866.28,C2057394816,635598.5,1655161.56,0,0
7,TRANSFER,337830.04,C1193029029,141866.28,0,C405881980,972460.41,3078509.79,0,0
7,PAYMENT,4417.48,C1432836382,16741,12323.52,M1095836955,0,0,0,0
7,PAYMENT,5626.83,C794630688,559,0,M151681899,0,0,0,0
7,PAYMENT,1377.69,C1716153597,200352,198974.31,M779871442,0,0,0,0
7,TRANSFER,218462.58,C1773172519,9915,0,C1934634055,4251,474803.34,0,0
7,PAYMENT,9274.89,C867928153,10923,1648.11,M111359831,0,0,0,0
7,PAYMENT,4313.51,C1997475365,10331,6017.49,M502023852,0,0,0,0
7,PAYMENT,6446.01,C1920658440,75386,68939.99,M1845257375,0,0,0,0
7,CASH_OUT,171405.65,C1653420323,68939.99,0,C2128665553,251643.58,262835.22,0,0
7,PAYMENT,9683.73,C497795832,133,0,M949250025,0,0,0,0
7,PAYMENT,2037.68,C918697208,65868.33,63830.65,M1036853034,0,0,0,0
7,CASH_OUT,144193.56,C2125637225,63830.65,0,C1373172466,1844518.2,4791597.89,0,0
7,TRANSFER,532718.19,C1694645625,119,0,C1619402333,2672893.18,5810930.82,0,0
7,PAYMENT,17204.34,C1111535829,0,0,M388092920,0,0,0,0
7,PAYMENT,10847.36,C2093723291,0,0,M148286862,0,0,0,0
7,TRANSFER,307871.02,C1339519577,14474,0,C288106800,26779.28,147892.68,0,0
7,CASH_OUT,318765.21,C1458619976,1528,0,C1973191571,30459,127424.27,0,0
7,PAYMENT,8406.67,C2012087675,9263,856.33,M1256815829,0,0,0,0
7,PAYMENT,2360.96,C1054378603,856.33,0,M1858783614,0,0,0,0
7,PAYMENT,11313.41,C1770572801,0,0,M1753618993,0,0,0,0
7,TRANSFER,507939.66,C318197400,152290,0,C1414529337,1448,0,0,0
7,PAYMENT,6947.31,C718201985,2647685.06,2640737.75,M84528413,0,0,0,0
7,PAYMENT,7430.12,C1560676383,2640737.75,2633307.62,M1974275753,0,0,0,0
7,PAYMENT,12985.86,C672794225,34,0,M1664108362,0,0,0,0
7,PAYMENT,2003.15,C236715459,104,0,M333341423,0,0,0,0
7,PAYMENT,18854.27,C1796196203,50393,31538.73,M182765399,0,0,0,0
7,TRANSFER,80402.49,C1539364397,8,0,C806667375,13081,64458.63,0,0
7,PAYMENT,6029.47,C1005133472,30366,24336.53,M776516137,0,0,0,0
7,CASH_OUT,78648.45,C45745864,24336.53,0,C1337741679,513965.47,4670415.04,0,0
7,CASH_IN,188393.66,C1595332876,10053,198446.66,C577628476,74057.24,61767.63,0,0
7,PAYMENT,3365.19,C746180688,407663,404297.81,M1196160524,0,0,0,0
7,PAYMENT,7395.45,C362095723,53199,45803.55,M2091012460,0,0,0,0
7,PAYMENT,6320.26,C515634680,28137,21816.74,M114854837,0,0,0,0
7,CASH_IN,237195.63,C978469241,165696,402891.63,C1436838899,563096.92,0,0,0
7,TRANSFER,913261.08,C1410686574,20920,0,C492997256,5086,3791280.72,0,0
7,PAYMENT,2481.93,C356545825,14910,12428.07,M1460130079,0,0,0,0
7,PAYMENT,13601.83,C2146835215,72694,59092.17,M32431281,0,0,0,0
7,PAYMENT,1414.01,C387012816,30541,29126.99,M2121788420,0,0,0,0
7,PAYMENT,10595.58,C831958694,171646,161050.42,M1181411185,0,0,0,0
7,PAYMENT,5395.14,C1537269940,5060,0,M443953160,0,0,0,0
7,PAYMENT,257.77,C512843390,2035,1777.23,M265384882,0,0,0,0
7,CASH_OUT,21453.68,C1395165116,1777.23,0,C1825634724,164540.69,1542240.66,0,0
7,CASH_OUT,48208.33,C2029329313,0,0,C1251686742,485404.38,1311387.88,0,0
7,CASH_OUT,99582.52,C1820575855,0,0,C2117043942,148900.44,256754.9,0,0
7,CASH_OUT,210453.37,C1758165678,0,0,C439917369,241560.16,1503528.24,0,0
7,CASH_OUT,68107.22,C2135496044,0,0,C216890954,174600.16,0,0,0
7,CASH_OUT,162664.32,C791748919,0,0,C219543946,207305,718573.51,0,0
7,CASH_OUT,53310.28,C1560499214,0,0,C2100990049,190117,0,0,0
7,CASH_OUT,192600.03,C1856920330,0,0,C1938348365,457702.59,854916.91,0,0
7,CASH_OUT,21367.91,C1501282758,0,0,C1674899618,1.01E+07,1.26E+07,0,0
7,CASH_OUT,119162.63,C2145741639,0,0,C863811613,4226811.09,1.42E+07,0,0
7,PAYMENT,2475.42,C948040593,56067,53591.58,M619415936,0,0,0,0
7,PAYMENT,2184.99,C588843306,101898,99713.01,M2004021597,0,0,0,0
7,CASH_IN,309620.54,C1079548249,99713.01,409333.54,C455218098,481875.72,0,0,0
7,CASH_IN,298327.82,C948420443,409333.54,707661.36,C914293025,1919812.1,2755264.61,0,0
7,CASH_IN,144074.78,C1404875064,707661.36,851736.15,C2096900616,187364.17,0,0,0
7,CASH_IN,226979.02,C866408971,851736.15,1078715.17,C571514738,288937.19,0,0,0
7,CASH_IN,199441.83,C934449015,1078715.17,1278156.99,C1540720037,793971,1159645.73,0,0
7,CASH_IN,174502.36,C852136893,1278156.99,1452659.35,C1340123681,459155.77,824371.62,0,0
7,CASH_IN,343324.42,C71946669,1452659.35,1795983.77,C1137350304,427118.78,212657.82,0,0
7,CASH_IN,153434.03,C363640621,1795983.77,1949417.8,C1787868648,5966354.78,1.51E+07,0,0
7,CASH_IN,292124.28,C918965208,1949417.8,2241542.08,C580441921,735634.77,1278933.03,0,0
7,CASH_IN,75736.62,C1358393798,2241542.08,2317278.71,C1964390106,89365.47,0,0,0
7,CASH_IN,507285.29,C452531916,2317278.71,2824563.99,C843774579,591921.7,899588.81,0,0
7,CASH_IN,80761.83,C1788665697,2824563.99,2905325.82,C1564588329,117579,0,0,0
7,CASH_IN,101706.44,C1853931873,2905325.82,3007032.26,C1772085663,740497.24,188971.33,0,0
7,CASH_IN,145366.59,C93512758,3007032.26,3152398.85,C1983025922,557338.94,55701.65,0,0
7,CASH_IN,214418.16,C1460653374,3152398.85,3366817,C1973191571,349224.21,127424.27,0,0
7,CASH_IN,175294.07,C1541699433,3366817,3542111.07,C332911016,198232,0,0,0
7,CASH_IN,665516.32,C864497341,3542111.07,4207627.39,C1954751748,1287826.03,738409.98,0,0
7,CASH_IN,424903.47,C556191663,4207627.39,4632530.86,C1036454560,1369060.54,0,0,0
7,CASH_IN,42367.11,C141136008,4632530.86,4674897.97,C1538264524,470162.36,555348.58,0,0
7,CASH_IN,27839.25,C1892610515,4674897.97,4702737.22,C232834050,94716.89,155491.95,0,0
7,CASH_IN,7119.81,C2050415537,4702737.22,4709857.03,C1321139761,720805.97,1521202.97,0,0
7,CASH_IN,73743.26,C1836722415,4709857.03,4783600.3,C405804899,100386.17,26642.91,0,0
7,CASH_IN,9580.62,C701696024,4783600.3,4793180.92,C1406193485,20038,1.65E+07,0,0
7,CASH_IN,111717.8,C773076120,4793180.92,4904898.72,C1009972184,130954.8,361559.69,0,0
7,CASH_IN,31225.03,C1655933368,4904898.72,4936123.75,C1927581788,55917,0,0,0
7,CASH_IN,432868.38,C1588783185,4936123.75,5368992.13,C1233191588,1036502.77,0,0,0
7,CASH_IN,145146.54,C1863366743,5368992.13,5514138.67,C1914282536,205454.88,126832.89,0,0
7,CASH_IN,249797,C1613754841,5514138.67,5763935.68,C1838584624,8161660.03,1.19E+07,0,0
7,CASH_IN,198331.98,C506419757,5763935.68,5962267.66,C2104165942,261706.84,331061.49,0,0
7,CASH_IN,142433.54,C1461111257,5962267.66,6104701.2,C1477979030,1.08E+07,1.19E+07,0,0
7,CASH_IN,309303.52,C1026425196,6104701.2,6414004.72,C158876320,1399258.77,2984846.84,0,0
7,CASH_IN,251926.9,C571514409,6414004.72,6665931.62,C2040603986,1294913.33,1930179.38,0,0
7,CASH_IN,193463.21,C1183467124,6665931.62,6859394.82,C2145942542,590416.37,226184.3,0,0
7,CASH_IN,182695.1,C666044285,6859394.82,7042089.92,C11003494,1.55E+07,1.55E+07,0,0
7,CASH_IN,160304.39,C1792759686,7042089.92,7202394.32,C1679546686,481167.51,506581.24,0,0
7,CASH_IN,231067.21,C1276935458,7202394.32,7433461.53,C935001848,238762.6,7695.38,0,0
7,CASH_IN,67666.32,C1479621427,7433461.53,7501127.85,C313124964,7206813.28,7930883.53,0,0
7,CASH_IN,153626.54,C1736857511,7501127.85,7654754.39,C976133979,566790.85,418305.49,0,0
7,CASH_IN,185687.24,C1473338294,7654754.39,7840441.63,C1685837139,186864.13,0,0,0
7,CASH_IN,101105.85,C2014038275,7840441.63,7941547.47,C271588719,187377.09,0,0,0
7,CASH_IN,231638.38,C691178898,7941547.47,8173185.85,C710481910,520659.44,0,0,0
7,CASH_IN,156666.12,C2086456444,8173185.85,8329851.97,C1887692104,348295.21,0,0,0
7,CASH_IN,191147.28,C562902186,8329851.97,8520999.25,C1515704208,1.28E+07,1.55E+07,0,0
7,CASH_IN,273167.3,C132686409,8520999.25,8794166.55,C893038039,351871,0,0,0
7,CASH_IN,96869.43,C982245691,8794166.55,8891035.98,C639015907,124900,1106390.01,0,0
7,CASH_IN,31058.21,C548336954,8891035.98,8922094.19,C1868787171,59677,0,0,0
7,CASH_IN,24892.16,C1758379489,8922094.19,8946986.35,C311662903,38089.73,0,0,0
7,CASH_IN,5027.43,C712417371,8946986.35,8952013.78,C1688209895,56948,0,0,0
7,CASH_IN,41132.64,C1334910487,8952013.78,8993146.43,C1956871313,125463,0,0,0
7,CASH_IN,117604.72,C415315450,8993146.43,9110751.15,C1554565380,4429335.67,6064917.71,0,0
7,PAYMENT,4464.44,C100508342,59976,55511.56,M437693994,0,0,0,0
7,CASH_OUT,359613.53,C1571846873,55511.56,0,C1651945012,1291909.41,2542356.18,0,0
7,DEBIT,4524.47,C1288698480,25272,20747.53,C973641248,21258,300127.92,0,0
7,CASH_IN,334028.61,C617548109,11644,345672.61,C1689840534,0,113153.73,0,0
7,PAYMENT,12288.77,C193430528,125580,113291.23,M1430208795,0,0,0,0
7,PAYMENT,4836.79,C1712336310,186,0,M977913176,0,0,0,0
7,TRANSFER,101143.04,C223998357,70145,0,C316486913,49588.17,0,0,0
7,PAYMENT,11122.42,C583098044,11393,270.58,M1163635407,0,0,0,0
7,PAYMENT,13326.14,C835503161,51522,38195.86,M1943756492,0,0,0,0
7,PAYMENT,13594.95,C1531435701,38195.86,24600.91,M1137843904,0,0,0,0
7,PAYMENT,3371.46,C350812047,39033,35661.54,M1030551264,0,0,0,0
7,TRANSFER,437410.02,C1478168970,100589,0,C1456465598,17384.73,87715.94,0,0
7,TRANSFER,307058.55,C200028247,92809,0,C1137422246,41640.8,60079.51,0,0
7,PAYMENT,8041.67,C1483467306,1255,0,M48946225,0,0,0,0
7,CASH_OUT,193412.89,C41753255,0,0,C490150701,2068134.97,1983599.05,0,0
7,CASH_OUT,75122.41,C1752820791,0,0,C405881980,1310290.45,3078509.79,0,0
7,TRANSFER,320521.87,C1875145128,304980,0,C1808652004,83395.51,246975.01,0,0
7,TRANSFER,705326.95,C991634229,10868,0,C985934102,6114853.24,8663416.6,0,0
7,PAYMENT,5491.62,C1373224659,27573.63,22082.01,M1994844299,0,0,0,0
7,CASH_OUT,63361.61,C987991758,22082.01,0,C1834186423,537623.56,195248.73,0,0
7,CASH_OUT,304741.92,C1484984364,0,0,C906718881,384648.53,137466.79,0,0
7,PAYMENT,5825.71,C1152385737,115,0,M97716324,0,0,0,0
7,PAYMENT,8879.81,C601908206,4416,0,M1663174094,0,0,0,0
7,PAYMENT,1017.2,C666953001,10603.27,9586.07,M986536349,0,0,0,0
7,CASH_OUT,188026.05,C445817401,9586.07,0,C1334973394,926508.06,1421615.52,0,0
7,PAYMENT,768.35,C1777195216,69514.39,68746.05,M1227133289,0,0,0,0
7,PAYMENT,2112.58,C435497057,68746.05,66633.46,M385470988,0,0,0,0
7,PAYMENT,16927.76,C299213659,66633.46,49705.71,M2081937361,0,0,0,0
7,PAYMENT,2273.94,C1284591122,49705.71,47431.77,M337681470,0,0,0,0
7,PAYMENT,14587.94,C676543130,47431.77,32843.83,M1782106398,0,0,0,0
7,PAYMENT,15132.55,C740289429,32843.83,17711.28,M1011761988,0,0,0,0
7,PAYMENT,40190.5,C225982909,17711.28,0,M556036405,0,0,0,0
7,PAYMENT,14045.43,C1924429255,0,0,M1009671350,0,0,0,0
7,PAYMENT,11548.08,C1884766047,0,0,M1928877497,0,0,0,0
7,PAYMENT,1029.78,C598940780,0,0,M1832267584,0,0,0,0
7,PAYMENT,9374.5,C617764990,0,0,M347571392,0,0,0,0
7,PAYMENT,10538.03,C802994758,0,0,M1942801618,0,0,0,0
7,PAYMENT,17990.72,C1173056381,0,0,M1834116740,0,0,0,0
7,PAYMENT,7837.44,C655818722,0,0,M841555342,0,0,0,0
7,PAYMENT,8930.09,C738666549,0,0,M1377770871,0,0,0,0
7,PAYMENT,10840.68,C1122369849,0,0,M945402246,0,0,0,0
7,PAYMENT,3994.77,C764043320,0,0,M122958939,0,0,0,0
7,CASH_OUT,102519.32,C1967723073,432,0,C670244241,1571.66,8209.39,0,0
7,PAYMENT,11735.99,C15292655,138900.95,127164.96,M2115789674,0,0,0,0
7,PAYMENT,12162.53,C1481401886,127164.96,115002.43,M1697295436,0,0,0,0
7,PAYMENT,237.58,C802078246,115002.43,114764.85,M852791174,0,0,0,0
7,PAYMENT,5956.99,C160654164,114764.85,108807.87,M963372774,0,0,0,0
7,PAYMENT,2690.44,C1661878371,108807.87,106117.43,M1966099259,0,0,0,0
